Products,province,year,avg_total_yearly
"Shampoo, 400 millilitres",Nova Scotia,2021,5.6525
"Shampoo, 400 millilitres",Nova Scotia,2022,6.1575
"Shampoo, 400 millilitres",Nova Scotia,2023,6.809166666666666
"Shampoo, 400 millilitres",Nova Scotia,2024,6.7175
"Shampoo, 400 millilitres",Ontario,2017,5.0325
"Shampoo, 400 millilitres",Ontario,2018,5.026666666666666
"Shampoo, 400 millilitres",Ontario,2019,5.111666666666666
"Shampoo, 400 millilitres",Ontario,2020,5.239166666666667
"Shampoo, 400 millilitres",Ontario,2021,5.468333333333334
"Shampoo, 400 millilitres",Ontario,2022,5.945
"Shampoo, 400 millilitres",Ontario,2023,6.486666666666667
"Shampoo, 400 millilitres",Ontario,2024,6.751250000000001
"Shampoo, 400 millilitres",Prince Edward Island,2017,5.12
"Shampoo, 400 millilitres",Prince Edward Island,2018,5.100833333333333
"Shampoo, 400 millilitres",Prince Edward Island,2019,5.126666666666666
"Shampoo, 400 millilitres",Prince Edward Island,2020,5.2316666666666665
"Shampoo, 400 millilitres",Prince Edward Island,2021,5.555833333333333
"Shampoo, 400 millilitres",Prince Edward Island,2022,6.154166666666666
"Shampoo, 400 millilitres",Prince Edward Island,2023,6.7875000000000005
"Shampoo, 400 millilitres",Prince Edward Island,2024,6.78125
"Shampoo, 400 millilitres",Quebec,2017,4.8133333333333335
"Shampoo, 400 millilitres",Quebec,2018,4.699166666666667
"Shampoo, 400 millilitres",Quebec,2019,4.808333333333334
"Shampoo, 400 millilitres",Quebec,2020,5.005833333333333
"Shampoo, 400 millilitres",Quebec,2021,5.164166666666667
"Shampoo, 400 millilitres",Quebec,2022,5.663333333333334
"Shampoo, 400 millilitres",Quebec,2023,5.886666666666667
"Shampoo, 400 millilitres",Quebec,2024,6.38375
"Shampoo, 400 millilitres",Saskatchewan,2017,4.989166666666667
"Shampoo, 400 millilitres",Saskatchewan,2018,5.033333333333333
"Shampoo, 400 millilitres",Saskatchewan,2019,5.129166666666666
"Shampoo, 400 millilitres",Saskatchewan,2020,5.225833333333333
"Shampoo, 400 millilitres",Saskatchewan,2021,5.440833333333333
"Shampoo, 400 millilitres",Saskatchewan,2022,5.821666666666666
"Shampoo, 400 millilitres",Saskatchewan,2023,6.54
"Shampoo, 400 millilitres",Saskatchewan,2024,6.73875
"Shrimp, 300 grams",Alberta,2017,7.534166666666667
"Shrimp, 300 grams",Alberta,2018,7.786666666666666
"Shrimp, 300 grams",Alberta,2019,7.323333333333333
"Shrimp, 300 grams",Alberta,2020,7.2475
"Shrimp, 300 grams",Alberta,2021,7.456666666666667
"Shrimp, 300 grams",Alberta,2022,7.651666666666666
"Shrimp, 300 grams",Alberta,2023,7.545000000000001
"Shrimp, 300 grams",Alberta,2024,7.2162500000000005
"Shrimp, 300 grams",British Columbia,2017,7.386666666666667
"Shrimp, 300 grams",British Columbia,2018,7.671666666666667
"Shrimp, 300 grams",British Columbia,2019,7.316666666666666
"Shrimp, 300 grams",British Columbia,2020,7.301666666666667
"Shrimp, 300 grams",British Columbia,2021,7.4875
"Shrimp, 300 grams",British Columbia,2022,7.795833333333333
"Shrimp, 300 grams",British Columbia,2023,7.6933333333333325
"Shrimp, 300 grams",British Columbia,2024,7.41625
"Shrimp, 300 grams",Manitoba,2017,7.406666666666666
"Shrimp, 300 grams",Manitoba,2018,7.650833333333334
"Shrimp, 300 grams",Manitoba,2019,7.144166666666667
"Shrimp, 300 grams",Manitoba,2020,7.120833333333334
"Shrimp, 300 grams",Manitoba,2021,7.154166666666666
"Shrimp, 300 grams",Manitoba,2022,7.324166666666667
"Shrimp, 300 grams",Manitoba,2023,7.310833333333334
"Shrimp, 300 grams",Manitoba,2024,7.07
"Shrimp, 300 grams",New Brunswick,2017,6.831666666666667
"Shrimp, 300 grams",New Brunswick,2018,6.983333333333333
"Shrimp, 300 grams",New Brunswick,2019,6.6933333333333325
"Shrimp, 300 grams",New Brunswick,2020,6.4816666666666665
"Shrimp, 300 grams",New Brunswick,2021,6.72
"Shrimp, 300 grams",New Brunswick,2022,7.530833333333334
"Shrimp, 300 grams",New Brunswick,2023,7.940833333333333
"Shrimp, 300 grams",New Brunswick,2024,7.38
"Shrimp, 300 grams",Newfoundland and Labrador,2017,7.011666666666667
"Shrimp, 300 grams",Newfoundland and Labrador,2018,7.0874999999999995
"Shrimp, 300 grams",Newfoundland and Labrador,2019,6.826666666666667
"Shrimp, 300 grams",Newfoundland and Labrador,2020,6.6883333333333335
"Shrimp, 300 grams",Newfoundland and Labrador,2021,6.84
"Shrimp, 300 grams",Newfoundland and Labrador,2022,7.786666666666666
"Shrimp, 300 grams",Newfoundland and Labrador,2023,7.720833333333334
"Shrimp, 300 grams",Newfoundland and Labrador,2024,7.36625
"Shrimp, 300 grams",Nova Scotia,2017,6.7475
"Shrimp, 300 grams",Nova Scotia,2018,6.8999999999999995
"Shrimp, 300 grams",Nova Scotia,2019,6.581666666666667
"Shrimp, 300 grams",Nova Scotia,2020,6.335833333333333
"Shrimp, 300 grams",Nova Scotia,2021,6.5825
"Shrimp, 300 grams",Nova Scotia,2022,7.379166666666666
"Shrimp, 300 grams",Nova Scotia,2023,7.729166666666667
"Shrimp, 300 grams",Nova Scotia,2024,7.21375
"Shrimp, 300 grams",Ontario,2017,6.736666666666667
"Shrimp, 300 grams",Ontario,2018,6.940833333333334
"Shrimp, 300 grams",Ontario,2019,6.836666666666667
"Shrimp, 300 grams",Ontario,2020,6.9125000000000005
"Shrimp, 300 grams",Ontario,2021,7.019166666666667
"Shrimp, 300 grams",Ontario,2022,7.6175
"Shrimp, 300 grams",Ontario,2023,7.728333333333333
"Shrimp, 300 grams",Ontario,2024,7.2125
"Shrimp, 300 grams",Prince Edward Island,2017,6.7225
"Shrimp, 300 grams",Prince Edward Island,2018,6.952500000000001
"Shrimp, 300 grams",Prince Edward Island,2019,6.520833333333333
"Shrimp, 300 grams",Prince Edward Island,2020,6.203333333333333
"Shrimp, 300 grams",Prince Edward Island,2021,6.390000000000001
"Shrimp, 300 grams",Prince Edward Island,2022,7.267500000000001
"Shrimp, 300 grams",Prince Edward Island,2023,7.695833333333333
"Shrimp, 300 grams",Prince Edward Island,2024,7.205
"Shrimp, 300 grams",Quebec,2017,7.0683333333333325
"Shrimp, 300 grams",Quebec,2018,7.3116666666666665
"Shrimp, 300 grams",Quebec,2019,7.085833333333333
"Shrimp, 300 grams",Quebec,2020,7.325
"Shrimp, 300 grams",Quebec,2021,7.803333333333334
"Shrimp, 300 grams",Quebec,2022,7.950833333333333
"Shrimp, 300 grams",Quebec,2023,8.170833333333333
"Shrimp, 300 grams",Quebec,2024,7.99875
"Shrimp, 300 grams",Saskatchewan,2017,7.485833333333333
"Shrimp, 300 grams",Saskatchewan,2018,7.6499999999999995
"Shrimp, 300 grams",Saskatchewan,2019,7.2575
"Shrimp, 300 grams",Saskatchewan,2020,7.110833333333333
"Shrimp, 300 grams",Saskatchewan,2021,7.208333333333333
"Shrimp, 300 grams",Saskatchewan,2022,7.5075
"Shrimp, 300 grams",Saskatchewan,2023,7.454999999999999
"Shrimp, 300 grams",Saskatchewan,2024,7.105
"Soy milk, 1.89 litres",Alberta,2017,3.7825
"Soy milk, 1.89 litres",Alberta,2018,3.7608333333333337
"Soy milk, 1.89 litres",Alberta,2019,3.841666666666667
"Soy milk, 1.89 litres",Alberta,2020,3.8216666666666668
"Soy milk, 1.89 litres",Alberta,2021,3.7875
"Soy milk, 1.89 litres",Alberta,2022,3.9616666666666664
"Soy milk, 1.89 litres",Alberta,2023,4.203333333333333
"Soy milk, 1.89 litres",Alberta,2024,4.42375
"Soy milk, 1.89 litres",British Columbia,2017,3.8125
"Soy milk, 1.89 litres",British Columbia,2018,3.765833333333333
"Soy milk, 1.89 litres",British Columbia,2019,3.7975
"Soy milk, 1.89 litres",British Columbia,2020,3.7758333333333334
"Soy milk, 1.89 litres",British Columbia,2021,3.7758333333333334
"Soy milk, 1.89 litres",British Columbia,2022,4.0125
"Soy milk, 1.89 litres",British Columbia,2023,4.2475
"Soy milk, 1.89 litres",British Columbia,2024,4.44
"Soy milk, 1.89 litres",Manitoba,2017,3.7691666666666666
"Soy milk, 1.89 litres",Manitoba,2018,3.768333333333333
"Soy milk, 1.89 litres",Manitoba,2019,3.814166666666667
"Soy milk, 1.89 litres",Manitoba,2020,3.731666666666667
"Soy milk, 1.89 litres",Manitoba,2021,3.67
"Soy milk, 1.89 litres",Manitoba,2022,3.910833333333333
"Soy milk, 1.89 litres",Manitoba,2023,4.1466666666666665
"Soy milk, 1.89 litres",Manitoba,2024,4.335
"Soy milk, 1.89 litres",New Brunswick,2017,3.89
"Soy milk, 1.89 litres",New Brunswick,2018,3.7566666666666664
"Soy milk, 1.89 litres",New Brunswick,2019,3.91
"Soy milk, 1.89 litres",New Brunswick,2020,3.9441666666666664
"Soy milk, 1.89 litres",New Brunswick,2021,3.956666666666667
"Soy milk, 1.89 litres",New Brunswick,2022,4.270833333333333
"Soy milk, 1.89 litres",New Brunswick,2023,4.5441666666666665
"Soy milk, 1.89 litres",New Brunswick,2024,4.3725000000000005
"Soy milk, 1.89 litres",Newfoundland and Labrador,2017,3.9808333333333334
"Soy milk, 1.89 litres",Newfoundland and Labrador,2018,3.7558333333333334
"Soy milk, 1.89 litres",Newfoundland and Labrador,2019,3.8633333333333333
"Soy milk, 1.89 litres",Newfoundland and Labrador,2020,3.9225
"Soy milk, 1.89 litres",Newfoundland and Labrador,2021,3.9324999999999997
"Soy milk, 1.89 litres",Newfoundland and Labrador,2022,4.201666666666667
"Soy milk, 1.89 litres",Newfoundland and Labrador,2023,4.488333333333333
"Soy milk, 1.89 litres",Newfoundland and Labrador,2024,4.4
"Soy milk, 1.89 litres",Nova Scotia,2017,3.89
"Soy milk, 1.89 litres",Nova Scotia,2018,3.714166666666667
"Soy milk, 1.89 litres",Nova Scotia,2019,3.858333333333333
"Soy milk, 1.89 litres",Nova Scotia,2020,3.9066666666666663
"Soy milk, 1.89 litres",Nova Scotia,2021,3.9274999999999998
"Soy milk, 1.89 litres",Nova Scotia,2022,4.2375
"Soy milk, 1.89 litres",Nova Scotia,2023,4.466666666666667
"Soy milk, 1.89 litres",Nova Scotia,2024,4.35625
"Soy milk, 1.89 litres",Ontario,2017,3.81
"Soy milk, 1.89 litres",Ontario,2018,3.705
"Soy milk, 1.89 litres",Ontario,2019,3.7883333333333336
"Soy milk, 1.89 litres",Ontario,2020,3.734166666666667
"Soy milk, 1.89 litres",Ontario,2021,3.751666666666667
"Soy milk, 1.89 litres",Ontario,2022,3.9516666666666667
"Soy milk, 1.89 litres",Ontario,2023,4.168333333333334
"Soy milk, 1.89 litres",Ontario,2024,4.25875
"Soy milk, 1.89 litres",Prince Edward Island,2017,3.903333333333333
"Soy milk, 1.89 litres",Prince Edward Island,2018,3.72
"Soy milk, 1.89 litres",Prince Edward Island,2019,3.841666666666667
"Soy milk, 1.89 litres",Prince Edward Island,2020,3.9175
"Soy milk, 1.89 litres",Prince Edward Island,2021,3.9458333333333333
"Soy milk, 1.89 litres",Prince Edward Island,2022,4.191666666666666
"Soy milk, 1.89 litres",Prince Edward Island,2023,4.421666666666667
"Soy milk, 1.89 litres",Prince Edward Island,2024,4.2675
"Soy milk, 1.89 litres",Quebec,2017,3.7533333333333334
"Soy milk, 1.89 litres",Quebec,2018,3.775
"Soy milk, 1.89 litres",Quebec,2019,3.8641666666666663
"Soy milk, 1.89 litres",Quebec,2020,3.985
"Soy milk, 1.89 litres",Quebec,2021,4.0874999999999995
"Soy milk, 1.89 litres",Quebec,2022,4.246666666666667
"Soy milk, 1.89 litres",Quebec,2023,4.461666666666667
"Soy milk, 1.89 litres",Quebec,2024,4.485
"Soy milk, 1.89 litres",Saskatchewan,2017,3.783333333333333
"Soy milk, 1.89 litres",Saskatchewan,2018,3.7733333333333334
"Soy milk, 1.89 litres",Saskatchewan,2019,3.8608333333333333
"Soy milk, 1.89 litres",Saskatchewan,2020,3.7783333333333338
"Soy milk, 1.89 litres",Saskatchewan,2021,3.7025
"Soy milk, 1.89 litres",Saskatchewan,2022,3.9308333333333336
"Soy milk, 1.89 litres",Saskatchewan,2023,4.178333333333334
"Soy milk, 1.89 litres",Saskatchewan,2024,4.34875
"Squash, per kilogram",Alberta,2017,3.4875000000000003
"Squash, per kilogram",Alberta,2018,3.5033333333333334
"Squash, per kilogram",Alberta,2019,3.9958333333333336
"Squash, per kilogram",Alberta,2020,3.9925
"Squash, per kilogram",Alberta,2021,3.919166666666667
"Squash, per kilogram",Alberta,2022,4.221666666666667
"Squash, per kilogram",Alberta,2023,4.426666666666667
"Squash, per kilogram",Alberta,2024,4.7925
"Squash, per kilogram",British Columbia,2017,3.3083333333333336
"Squash, per kilogram",British Columbia,2018,3.4766666666666666
"Squash, per kilogram",British Columbia,2019,3.845833333333333
"Squash, per kilogram",British Columbia,2020,4.035833333333334
"Squash, per kilogram",British Columbia,2021,3.8441666666666667
"Squash, per kilogram",British Columbia,2022,4.2175
"Squash, per kilogram",British Columbia,2023,4.479166666666667
"Squash, per kilogram",British Columbia,2024,4.78625
"Squash, per kilogram",Manitoba,2017,3.358333333333333
"Squash, per kilogram",Manitoba,2018,3.3441666666666667
"Squash, per kilogram",Manitoba,2019,3.8716666666666666
"Squash, per kilogram",Manitoba,2020,3.845833333333333
"Squash, per kilogram",Manitoba,2021,3.8000000000000003
"Squash, per kilogram",Manitoba,2022,4.13
"Squash, per kilogram",Manitoba,2023,4.319999999999999
"Squash, per kilogram",Manitoba,2024,4.83625
"Squash, per kilogram",New Brunswick,2017,3.6533333333333338
"Squash, per kilogram",New Brunswick,2018,3.99
"Squash, per kilogram",New Brunswick,2019,4.335833333333333
"Squash, per kilogram",New Brunswick,2020,4.53
"Squash, per kilogram",New Brunswick,2021,4.431666666666667
"Squash, per kilogram",New Brunswick,2022,4.668333333333333
"Squash, per kilogram",New Brunswick,2023,5.1925
"Squash, per kilogram",New Brunswick,2024,5.155
"Squash, per kilogram",Newfoundland and Labrador,2017,4.118333333333333
"Squash, per kilogram",Newfoundland and Labrador,2018,4.400833333333334
"Squash, per kilogram",Newfoundland and Labrador,2019,4.8525
"Squash, per kilogram",Newfoundland and Labrador,2020,4.948333333333333
"Squash, per kilogram",Newfoundland and Labrador,2021,4.69
"Squash, per kilogram",Newfoundland and Labrador,2022,5.086666666666667
"Squash, per kilogram",Newfoundland and Labrador,2023,5.8116666666666665
"Squash, per kilogram",Newfoundland and Labrador,2024,5.385
"Squash, per kilogram",Nova Scotia,2017,3.7125
"Squash, per kilogram",Nova Scotia,2018,4.075833333333333
"Squash, per kilogram",Nova Scotia,2019,4.468333333333333
"Squash, per kilogram",Nova Scotia,2020,4.589166666666666
"Squash, per kilogram",Nova Scotia,2021,4.513333333333333
"Squash, per kilogram",Nova Scotia,2022,4.871666666666667
"Squash, per kilogram",Nova Scotia,2023,5.086666666666667
"Squash, per kilogram",Nova Scotia,2024,5.04125
"Squash, per kilogram",Ontario,2017,3.3083333333333336
"Squash, per kilogram",Ontario,2018,3.564166666666667
"Squash, per kilogram",Ontario,2019,3.8833333333333333
"Squash, per kilogram",Ontario,2020,3.9008333333333334
"Squash, per kilogram",Ontario,2021,3.6625
"Squash, per kilogram",Ontario,2022,4.114166666666667
"Squash, per kilogram",Ontario,2023,4.295
"Squash, per kilogram",Ontario,2024,4.31875
"Squash, per kilogram",Prince Edward Island,2017,3.7441666666666666
"Squash, per kilogram",Prince Edward Island,2018,4.094166666666667
"Squash, per kilogram",Prince Edward Island,2019,4.533333333333333
"Squash, per kilogram",Prince Edward Island,2020,4.616666666666666
"Squash, per kilogram",Prince Edward Island,2021,4.468333333333333
"Squash, per kilogram",Prince Edward Island,2022,5.050833333333333
"Squash, per kilogram",Prince Edward Island,2023,5.4675
"Squash, per kilogram",Prince Edward Island,2024,5.17
"Squash, per kilogram",Quebec,2017,3.5225000000000004
"Squash, per kilogram",Quebec,2018,3.670833333333333
"Squash, per kilogram",Quebec,2019,3.9724999999999997
"Squash, per kilogram",Quebec,2020,4.295
"Squash, per kilogram",Quebec,2021,3.935
"Squash, per kilogram",Quebec,2022,4.243333333333333
"Squash, per kilogram",Quebec,2023,5.051666666666667
"Squash, per kilogram",Quebec,2024,4.8475
"Squash, per kilogram",Saskatchewan,2017,3.4783333333333335
"Squash, per kilogram",Saskatchewan,2018,3.470833333333333
"Squash, per kilogram",Saskatchewan,2019,4.046666666666667
"Squash, per kilogram",Saskatchewan,2020,4.009166666666666
"Squash, per kilogram",Saskatchewan,2021,3.9616666666666664
"Squash, per kilogram",Saskatchewan,2022,4.2283333333333335
"Squash, per kilogram",Saskatchewan,2023,4.491666666666666
"Squash, per kilogram",Saskatchewan,2024,4.82
"Strawberries, 454 grams",Alberta,2017,3.6491666666666664
"Strawberries, 454 grams",Alberta,2018,3.6199999999999997
"Strawberries, 454 grams",Alberta,2019,4.2283333333333335
"Strawberries, 454 grams",Alberta,2020,4.4725
"Strawberries, 454 grams",Alberta,2021,4.675833333333333
"Strawberries, 454 grams",Alberta,2022,5.325
"Strawberries, 454 grams",Alberta,2023,5.396666666666667
"Strawberries, 454 grams",Alberta,2024,4.79875
"Strawberries, 454 grams",British Columbia,2017,3.790833333333333
"Strawberries, 454 grams",British Columbia,2018,3.8083333333333336
"Strawberries, 454 grams",British Columbia,2019,4.208333333333333
"Strawberries, 454 grams",British Columbia,2020,4.423333333333333
"Strawberries, 454 grams",British Columbia,2021,4.6883333333333335
"Strawberries, 454 grams",British Columbia,2022,5.3425
"Strawberries, 454 grams",British Columbia,2023,5.416666666666667
"Strawberries, 454 grams",British Columbia,2024,4.61875
"Strawberries, 454 grams",Manitoba,2017,3.6750000000000003
"Strawberries, 454 grams",Manitoba,2018,3.6533333333333338
"Strawberries, 454 grams",Manitoba,2019,4.121666666666667
"Strawberries, 454 grams",Manitoba,2020,4.283333333333333
"Strawberries, 454 grams",Manitoba,2021,4.3625
"Strawberries, 454 grams",Manitoba,2022,5.07
"Strawberries, 454 grams",Manitoba,2023,5.2525
"Strawberries, 454 grams",Manitoba,2024,4.63125
"Strawberries, 454 grams",New Brunswick,2017,3.465
"Strawberries, 454 grams",New Brunswick,2018,3.6641666666666666
"Strawberries, 454 grams",New Brunswick,2019,3.9441666666666664
"Strawberries, 454 grams",New Brunswick,2020,4.3475
"Strawberries, 454 grams",New Brunswick,2021,4.5525
"Strawberries, 454 grams",New Brunswick,2022,5.029166666666667
"Strawberries, 454 grams",New Brunswick,2023,4.755833333333333
"Strawberries, 454 grams",New Brunswick,2024,4.53625
"Strawberries, 454 grams",Newfoundland and Labrador,2017,4.165
"Strawberries, 454 grams",Newfoundland and Labrador,2018,4.170833333333333
"Strawberries, 454 grams",Newfoundland and Labrador,2019,4.3325000000000005
"Strawberries, 454 grams",Newfoundland and Labrador,2020,4.730833333333334
"Strawberries, 454 grams",Newfoundland and Labrador,2021,4.865833333333334
"Strawberries, 454 grams",Newfoundland and Labrador,2022,5.430833333333333
"Strawberries, 454 grams",Newfoundland and Labrador,2023,5.1975
"Strawberries, 454 grams",Newfoundland and Labrador,2024,5.17125
"Strawberries, 454 grams",Nova Scotia,2017,3.4883333333333333
"Strawberries, 454 grams",Nova Scotia,2018,3.5875
"Strawberries, 454 grams",Nova Scotia,2019,3.8266666666666667
"Strawberries, 454 grams",Nova Scotia,2020,4.378333333333333
"Strawberries, 454 grams",Nova Scotia,2021,4.523333333333333
"Strawberries, 454 grams",Nova Scotia,2022,5.0575
"Strawberries, 454 grams",Nova Scotia,2023,4.66
"Strawberries, 454 grams",Nova Scotia,2024,4.47625
"Strawberries, 454 grams",Ontario,2017,2.9458333333333333
"Strawberries, 454 grams",Ontario,2018,3.0875
"Strawberries, 454 grams",Ontario,2019,3.5033333333333334
"Strawberries, 454 grams",Ontario,2020,3.7433333333333336
"Strawberries, 454 grams",Ontario,2021,3.8958333333333335
"Strawberries, 454 grams",Ontario,2022,4.376666666666667
"Strawberries, 454 grams",Ontario,2023,4.075
"Strawberries, 454 grams",Ontario,2024,3.4875
"Strawberries, 454 grams",Prince Edward Island,2017,3.4825
"Strawberries, 454 grams",Prince Edward Island,2018,3.643333333333333
"Strawberries, 454 grams",Prince Edward Island,2019,3.9175
"Strawberries, 454 grams",Prince Edward Island,2020,4.463333333333334
"Strawberries, 454 grams",Prince Edward Island,2021,4.501666666666666
"Strawberries, 454 grams",Prince Edward Island,2022,5.09
"Strawberries, 454 grams",Prince Edward Island,2023,4.75
"Strawberries, 454 grams",Prince Edward Island,2024,4.57625
"Strawberries, 454 grams",Quebec,2017,3.0883333333333334
"Strawberries, 454 grams",Quebec,2018,3.3641666666666663
"Strawberries, 454 grams",Quebec,2019,3.6316666666666664
"Strawberries, 454 grams",Quebec,2020,3.8383333333333334
"Strawberries, 454 grams",Quebec,2021,4.265833333333333
"Strawberries, 454 grams",Quebec,2022,4.495833333333334
"Strawberries, 454 grams",Quebec,2023,4.805833333333333
"Strawberries, 454 grams",Quebec,2024,3.52375
"Strawberries, 454 grams",Saskatchewan,2017,3.6925000000000003
"Strawberries, 454 grams",Saskatchewan,2018,3.6125000000000003
"Strawberries, 454 grams",Saskatchewan,2019,4.221666666666667
"Strawberries, 454 grams",Saskatchewan,2020,4.480833333333333
"Strawberries, 454 grams",Saskatchewan,2021,4.5525
"Strawberries, 454 grams",Saskatchewan,2022,5.198333333333333
"Strawberries, 454 grams",Saskatchewan,2023,5.328333333333333
"Strawberries, 454 grams",Saskatchewan,2024,4.62875
"Sunflower seeds, 400 grams ",Alberta,2017,3.4975
"Sunflower seeds, 400 grams ",Alberta,2018,3.7108333333333334
"Sunflower seeds, 400 grams ",Alberta,2019,3.9941666666666666
"Sunflower seeds, 400 grams ",Alberta,2020,4.295833333333333
"Sunflower seeds, 400 grams ",Alberta,2021,4.2250000000000005
"Sunflower seeds, 400 grams ",Alberta,2022,4.255
"Sunflower seeds, 400 grams ",Alberta,2023,4.388333333333333
"Sunflower seeds, 400 grams ",Alberta,2024,4.70125
"Sunflower seeds, 400 grams ",British Columbia,2017,3.591666666666667
"Sunflower seeds, 400 grams ",British Columbia,2018,3.8691666666666666
"Sunflower seeds, 400 grams ",British Columbia,2019,4.0225
"Sunflower seeds, 400 grams ",British Columbia,2020,4.260833333333333
"Sunflower seeds, 400 grams ",British Columbia,2021,4.214166666666666
"Sunflower seeds, 400 grams ",British Columbia,2022,4.259166666666666
"Sunflower seeds, 400 grams ",British Columbia,2023,4.3725
"Sunflower seeds, 400 grams ",British Columbia,2024,4.58625
"Sunflower seeds, 400 grams ",Manitoba,2017,3.450833333333333
"Sunflower seeds, 400 grams ",Manitoba,2018,3.641666666666667
"Sunflower seeds, 400 grams ",Manitoba,2019,3.9583333333333335
"Sunflower seeds, 400 grams ",Manitoba,2020,4.225833333333333
"Sunflower seeds, 400 grams ",Manitoba,2021,4.161666666666666
"Sunflower seeds, 400 grams ",Manitoba,2022,4.071666666666666
"Sunflower seeds, 400 grams ",Manitoba,2023,4.277500000000001
"Sunflower seeds, 400 grams ",Manitoba,2024,4.58125
"Sunflower seeds, 400 grams ",New Brunswick,2017,4.415
"Sunflower seeds, 400 grams ",New Brunswick,2018,4.4816666666666665
"Sunflower seeds, 400 grams ",New Brunswick,2019,4.591666666666667
"Sunflower seeds, 400 grams ",New Brunswick,2020,4.656666666666667
"Sunflower seeds, 400 grams ",New Brunswick,2021,4.450833333333334
"Sunflower seeds, 400 grams ",New Brunswick,2022,4.748333333333333
"Sunflower seeds, 400 grams ",New Brunswick,2023,5.205
"Sunflower seeds, 400 grams ",New Brunswick,2024,5.0275
"Sunflower seeds, 400 grams ",Newfoundland and Labrador,2017,4.66
"Sunflower seeds, 400 grams ",Newfoundland and Labrador,2018,4.6825
"Sunflower seeds, 400 grams ",Newfoundland and Labrador,2019,4.626666666666667
"Sunflower seeds, 400 grams ",Newfoundland and Labrador,2020,4.684166666666667
"Sunflower seeds, 400 grams ",Newfoundland and Labrador,2021,4.533333333333333
"Sunflower seeds, 400 grams ",Newfoundland and Labrador,2022,4.5925
"Sunflower seeds, 400 grams ",Newfoundland and Labrador,2023,5.0424999999999995
"Sunflower seeds, 400 grams ",Newfoundland and Labrador,2024,4.84
"Sunflower seeds, 400 grams ",Nova Scotia,2017,4.408333333333333
"Sunflower seeds, 400 grams ",Nova Scotia,2018,4.4425
"Sunflower seeds, 400 grams ",Nova Scotia,2019,4.585
"Sunflower seeds, 400 grams ",Nova Scotia,2020,4.655
"Sunflower seeds, 400 grams ",Nova Scotia,2021,4.411666666666666
"Sunflower seeds, 400 grams ",Nova Scotia,2022,4.710833333333333
"Sunflower seeds, 400 grams ",Nova Scotia,2023,5.085833333333333
"Sunflower seeds, 400 grams ",Nova Scotia,2024,4.97375
"Sunflower seeds, 400 grams ",Ontario,2017,3.799166666666667
"Sunflower seeds, 400 grams ",Ontario,2018,3.9599999999999995
"Sunflower seeds, 400 grams ",Ontario,2019,4.050833333333333
"Sunflower seeds, 400 grams ",Ontario,2020,4.101666666666667
"Sunflower seeds, 400 grams ",Ontario,2021,4.038333333333333
"Sunflower seeds, 400 grams ",Ontario,2022,4.1433333333333335
"Sunflower seeds, 400 grams ",Ontario,2023,4.394166666666667
"Sunflower seeds, 400 grams ",Ontario,2024,4.69125
"Sunflower seeds, 400 grams ",Prince Edward Island,2017,4.386666666666667
"Sunflower seeds, 400 grams ",Prince Edward Island,2018,4.368333333333333
"Sunflower seeds, 400 grams ",Prince Edward Island,2019,4.5200000000000005
"Sunflower seeds, 400 grams ",Prince Edward Island,2020,4.586666666666667
"Sunflower seeds, 400 grams ",Prince Edward Island,2021,4.398333333333333
"Sunflower seeds, 400 grams ",Prince Edward Island,2022,4.5424999999999995
"Sunflower seeds, 400 grams ",Prince Edward Island,2023,5.1691666666666665
"Sunflower seeds, 400 grams ",Prince Edward Island,2024,5.1275
"Sunflower seeds, 400 grams ",Quebec,2017,4.424166666666667
"Sunflower seeds, 400 grams ",Quebec,2018,4.45
"Sunflower seeds, 400 grams ",Quebec,2019,4.315833333333333
"Sunflower seeds, 400 grams ",Quebec,2020,4.165
"Sunflower seeds, 400 grams ",Quebec,2021,4.04
"Sunflower seeds, 400 grams ",Quebec,2022,4.273333333333333
"Sunflower seeds, 400 grams ",Quebec,2023,4.700833333333333
"Sunflower seeds, 400 grams ",Quebec,2024,4.80875
"Sunflower seeds, 400 grams ",Saskatchewan,2017,3.5708333333333333
"Sunflower seeds, 400 grams ",Saskatchewan,2018,3.7758333333333334
"Sunflower seeds, 400 grams ",Saskatchewan,2019,3.9941666666666666
"Sunflower seeds, 400 grams ",Saskatchewan,2020,4.128333333333333
"Sunflower seeds, 400 grams ",Saskatchewan,2021,4.1450000000000005
"Sunflower seeds, 400 grams ",Saskatchewan,2022,4.216666666666667
"Sunflower seeds, 400 grams ",Saskatchewan,2023,4.4624999999999995
"Sunflower seeds, 400 grams ",Saskatchewan,2024,4.83625
"Sweet potatoes, per kilogram",Alberta,2017,2.8508333333333336
"Sweet potatoes, per kilogram",Alberta,2018,3.0866666666666664
"Sweet potatoes, per kilogram",Alberta,2019,3.7424999999999997
"Sweet potatoes, per kilogram",Alberta,2020,4.2058333333333335
"Sweet potatoes, per kilogram",Alberta,2021,4.025833333333334
"Sweet potatoes, per kilogram",Alberta,2022,4.255833333333333
"Sweet potatoes, per kilogram",Alberta,2023,4.5008333333333335
"Sweet potatoes, per kilogram",Alberta,2024,5.1075
"Sweet potatoes, per kilogram",British Columbia,2017,3.1275
"Sweet potatoes, per kilogram",British Columbia,2018,3.390833333333333
"Sweet potatoes, per kilogram",British Columbia,2019,3.84
"Sweet potatoes, per kilogram",British Columbia,2020,4.1325
