Year,GEO,Products,Average_Price
2023,British Columbia,"Yogurt, 500 grams",3.3441666666666667
2024,British Columbia,"Almonds, 200 grams",4.3075
2024,British Columbia,"Apple juice, 2 litres",3.95125
2024,British Columbia,"Apples, per kilogram",6.01125
2024,British Columbia,"Avocado, unit",2.1975
2024,British Columbia,"Baby food, 128 millilitres",1.52
2024,British Columbia,"Bacon, 500 grams",7.0725
2024,British Columbia,"Bananas, per kilogram",1.62625
2024,British Columbia,"Block cheese, 500 grams",7.01875
2024,British Columbia,"Broccoli, unit",4.13625
2024,British Columbia,"Brown rice, 900 grams ",6.38125
2024,British Columbia,"Butter, 454 grams",6.24125
2024,British Columbia,"Cabbage, per kilogram",2.9987500000000002
2024,British Columbia,"Canned beans and lentils, 540 millilitres",1.68625
2024,British Columbia,"Canned soup, 284 millilitres",1.59375
2024,British Columbia,"Cantaloupe, unit",4.085
2024,British Columbia,"Celery, unit",3.2425
2024,British Columbia,"Cereal, 400 grams",4.2
2024,British Columbia,"Chicken breasts, per kilogram",16.855
2024,British Columbia,"Cream, 1 litre",4.535
2024,British Columbia,"Cucumber, unit",1.92375
2024,British Columbia,"Dry or fresh pasta, 500 grams",3.35
2024,British Columbia,"Eggs, 1 dozen",5.27875
2024,British Columbia,"Flatbread and pita, 500 grams ",3.78125
2024,British Columbia,"Grapes, per kilogram",9.0775
2024,British Columbia,"Ground beef, per kilogram",12.90875
2024,British Columbia,"Iceberg lettuce, unit",3.0575
2024,British Columbia,"Infant formula, 900 grams ",43.21
2024,British Columbia,"Ketchup, 1 litre",4.575
2024,British Columbia,"Lemons, unit",0.96375
2024,British Columbia,"Limes, unit",0.83375
2024,British Columbia,"Margarine, 907 grams",7.385
2024,British Columbia,"Mayonnaise, 890 millilitres ",6.2875
2024,British Columbia,"Meatless burgers, 226 grams",6.24625
2024,British Columbia,"Milk, 4 litres",5.82125
2024,British Columbia,"Onions, per kilogram",5.5825
2024,British Columbia,"Orange juice, 2 litres",5.49875
2024,British Columbia,"Oranges, per kilogram",4.061249999999999
2024,British Columbia,"Pasta sauce, 650 millilitres",3.0612500000000002
2024,British Columbia,"Peanuts, 450 grams",4.0125
2024,British Columbia,"Pears, per kilogram",5.827500000000001
2024,British Columbia,"Peppers, per kilogram",8.52375
2024,British Columbia,"Pork loin cuts, per kilogram",9.67875
2024,British Columbia,"Potatoes, per kilogram",5.061249999999999
2024,British Columbia,"Roasted or ground coffee, 340 grams",6.890000000000001
2024,British Columbia,"Salad dressing, 475 millilitres",3.4775
2024,British Columbia,"Salmon, per kilogram",27.78625
2024,British Columbia,"Salsa, 418 millilitres",4.68125
2024,British Columbia,"Shrimp, 300 grams",7.41625
2024,British Columbia,"Squash, per kilogram",4.78625
2024,British Columbia,Tea (20 bags),4.59
2024,British Columbia,"Tofu, 350 grams ",2.73
2024,British Columbia,"Tomatoes, per kilogram",5.135
2024,British Columbia,"Vegetable oil, 3 litres",13.10125
2024,British Columbia,"Wheat flour, 2.5 kilograms",5.1875
2024,British Columbia,"White bread, 675 grams",3.7975
2024,British Columbia,"White rice, 2 kilograms",8.7875
2024,British Columbia,"White sugar, 2 kilograms",3.0925000000000002
2024,British Columbia,"Wieners, 400 grams",4.4525
2024,British Columbia,"Yogurt, 500 grams",3.485
2017,Canada,"Almonds, 200 grams",4.385833333333333
2017,Canada,"Apple juice, 2 litres",2.813333333333333
2017,Canada,"Apples, per kilogram",3.8716666666666666
2017,Canada,"Avocado, unit",1.8008333333333333
2017,Canada,"Baby food, 128 millilitres",1.285
2017,Canada,"Bacon, 500 grams",5.5425
2017,Canada,"Bananas, per kilogram",1.5866666666666667
2017,Canada,"Block cheese, 500 grams",5.760833333333333
2017,Canada,"Broccoli, unit",2.285
2017,Canada,"Brown rice, 900 grams ",4.34
2017,Canada,"Butter, 454 grams",4.1066666666666665
2017,Canada,"Cabbage, per kilogram",1.8808333333333334
2017,Canada,"Canned beans and lentils, 540 millilitres",1.1275
2017,Canada,"Canned soup, 284 millilitres",1.0025
2017,Canada,"Cantaloupe, unit",2.5633333333333335
2017,Canada,"Celery, unit",2.22
2017,Canada,"Cereal, 400 grams",3.1566666666666667
2017,Canada,"Chicken breasts, per kilogram",11.831666666666665
2017,Canada,"Cream, 1 litre",3.3825000000000003
2017,Canada,"Cucumber, unit",1.3466666666666667
2017,Canada,"Dry or fresh pasta, 500 grams",2.3608333333333333
2017,Canada,"Eggs, 1 dozen",3.11
2017,Canada,"Flatbread and pita, 500 grams ",2.7408333333333332
2017,Canada,"Grapes, per kilogram",5.754166666666666
2017,Canada,"Ground beef, per kilogram",9.446666666666667
2017,Canada,"Iceberg lettuce, unit",1.8724999999999998
2017,Canada,"Infant formula, 900 grams ",27.491666666666664
2017,Canada,"Ketchup, 1 litre",3.135
2017,Canada,"Lemons, unit",0.8649999999999999
2017,Canada,"Limes, unit",0.46416666666666667
2017,Canada,"Margarine, 907 grams",4.256666666666667
2017,Canada,"Mayonnaise, 890 millilitres ",4.254166666666666
2017,Canada,"Meatless burgers, 226 grams",4.178333333333334
2017,Canada,"Milk, 4 litres",5.1275
2017,Canada,"Onions, per kilogram",3.4475
2017,Canada,"Orange juice, 2 litres",3.564166666666667
2017,Canada,"Oranges, per kilogram",3.2325
2017,Canada,"Pasta sauce, 650 millilitres",2.091666666666667
2017,Canada,"Peanuts, 450 grams",3.4233333333333333
2017,Canada,"Pears, per kilogram",3.8191666666666664
2017,Canada,"Peppers, per kilogram",5.922499999999999
2017,Canada,"Pork loin cuts, per kilogram",7.775833333333334
2017,Canada,"Potatoes, per kilogram",3.1475000000000004
2017,Canada,"Roasted or ground coffee, 340 grams",4.915
2017,Canada,"Salad dressing, 475 millilitres",2.3908333333333336
2017,Canada,"Salmon, per kilogram",22.618333333333336
2017,Canada,"Salsa, 418 millilitres",3.1333333333333333
2017,Canada,"Shrimp, 300 grams",7.030833333333334
2017,Canada,"Squash, per kilogram",3.3866666666666667
2017,Canada,Tea (20 bags),3.3558333333333334
2017,Canada,"Tofu, 350 grams ",2.0175
2017,Canada,"Tomatoes, per kilogram",3.6758333333333333
2017,Canada,"Vegetable oil, 3 litres",5.6816666666666675
2017,Canada,"Wheat flour, 2.5 kilograms",4.5408333333333335
2017,Canada,"White bread, 675 grams",2.841666666666667
2017,Canada,"White rice, 2 kilograms",7.115833333333334
2017,Canada,"White sugar, 2 kilograms",2.2891666666666666
2017,Canada,"Wieners, 400 grams",3.045
2017,Canada,"Yogurt, 500 grams",2.6041666666666665
2018,Canada,"Almonds, 200 grams",4.876666666666667
2018,Canada,"Apple juice, 2 litres",2.815
2018,Canada,"Apples, per kilogram",4.074166666666667
2018,Canada,"Avocado, unit",1.6708333333333334
2018,Canada,"Baby food, 128 millilitres",1.2725
2018,Canada,"Bacon, 500 grams",5.734166666666667
2018,Canada,"Bananas, per kilogram",1.6108333333333336
2018,Canada,"Block cheese, 500 grams",5.732499999999999
2018,Canada,"Broccoli, unit",2.328333333333333
2018,Canada,"Brown rice, 900 grams ",4.321666666666666
2018,Canada,"Butter, 454 grams",3.9941666666666666
2018,Canada,"Cabbage, per kilogram",2.044166666666667
2018,Canada,"Canned beans and lentils, 540 millilitres",1.1491666666666667
2018,Canada,"Canned soup, 284 millilitres",1.0016666666666667
2018,Canada,"Cantaloupe, unit",2.5749999999999997
2018,Canada,"Celery, unit",2.2841666666666667
2018,Canada,"Cereal, 400 grams",3.1483333333333334
2018,Canada,"Chicken breasts, per kilogram",11.836666666666666
2018,Canada,"Cream, 1 litre",3.5258333333333334
2018,Canada,"Cucumber, unit",1.4783333333333333
2018,Canada,"Dry or fresh pasta, 500 grams",2.3375
2018,Canada,"Eggs, 1 dozen",3.2808333333333333
2018,Canada,"Flatbread and pita, 500 grams ",2.7525
2018,Canada,"Grapes, per kilogram",5.496666666666666
2018,Canada,"Ground beef, per kilogram",9.137500000000001
2018,Canada,"Iceberg lettuce, unit",2.1041666666666665
2018,Canada,"Infant formula, 900 grams ",28.21666666666667
2018,Canada,"Ketchup, 1 litre",3.2991666666666664
2018,Canada,"Lemons, unit",0.8941666666666667
2018,Canada,"Limes, unit",0.5108333333333334
2018,Canada,"Margarine, 907 grams",4.358333333333333
2018,Canada,"Mayonnaise, 890 millilitres ",4.344166666666667
2018,Canada,"Meatless burgers, 226 grams",4.3374999999999995
2018,Canada,"Milk, 4 litres",5.190833333333333
2018,Canada,"Onions, per kilogram",3.6983333333333337
2018,Canada,"Orange juice, 2 litres",3.5216666666666665
2018,Canada,"Oranges, per kilogram",3.2816666666666667
2018,Canada,"Pasta sauce, 650 millilitres",2.1149999999999998
2018,Canada,"Peanuts, 450 grams",3.3708333333333336
2018,Canada,"Pears, per kilogram",4.030833333333333
2018,Canada,"Peppers, per kilogram",6.655
2018,Canada,"Pork loin cuts, per kilogram",7.6825
2018,Canada,"Potatoes, per kilogram",3.5708333333333333
2018,Canada,"Roasted or ground coffee, 340 grams",5.0725
2018,Canada,"Salad dressing, 475 millilitres",2.4058333333333333
2018,Canada,"Salmon, per kilogram",23.079166666666666
2018,Canada,"Salsa, 418 millilitres",3.1308333333333334
2018,Canada,"Shrimp, 300 grams",7.260000000000001
2018,Canada,"Squash, per kilogram",3.5683333333333334
2018,Canada,Tea (20 bags),3.4616666666666664
2018,Canada,"Tofu, 350 grams ",2.1983333333333333
2018,Canada,"Tomatoes, per kilogram",4.090833333333333
2018,Canada,"Vegetable oil, 3 litres",5.891666666666667
2018,Canada,"Wheat flour, 2.5 kilograms",4.630833333333333
2018,Canada,"White bread, 675 grams",2.8074999999999997
2018,Canada,"White rice, 2 kilograms",7.329999999999999
2018,Canada,"White sugar, 2 kilograms",2.188333333333333
2018,Canada,"Wieners, 400 grams",3.0574999999999997
2018,Canada,"Yogurt, 500 grams",2.591666666666667
2019,Canada,"Almonds, 200 grams",5.095833333333333
2019,Canada,"Apple juice, 2 litres",2.8041666666666667
2019,Canada,"Apples, per kilogram",4.589166666666666
2019,Canada,"Avocado, unit",1.8883333333333334
2019,Canada,"Baby food, 128 millilitres",1.3216666666666668
2019,Canada,"Bacon, 500 grams",5.805833333333333
2019,Canada,"Bananas, per kilogram",1.6108333333333336
2019,Canada,"Block cheese, 500 grams",5.850833333333333
2019,Canada,"Broccoli, unit",2.4533333333333336
2019,Canada,"Brown rice, 900 grams ",4.320833333333334
2019,Canada,"Butter, 454 grams",4.056666666666667
2019,Canada,"Cabbage, per kilogram",2.5775
2019,Canada,"Canned beans and lentils, 540 millilitres",1.1991666666666665
2019,Canada,"Canned soup, 284 millilitres",1.0425
2019,Canada,"Cantaloupe, unit",2.8608333333333333
2019,Canada,"Celery, unit",3.41
2019,Canada,"Cereal, 400 grams",3.1558333333333333
2019,Canada,"Chicken breasts, per kilogram",11.809166666666668
2019,Canada,"Cream, 1 litre",3.6333333333333333
2019,Canada,"Cucumber, unit",1.5541666666666665
2019,Canada,"Dry or fresh pasta, 500 grams",2.3983333333333334
2019,Canada,"Eggs, 1 dozen",3.401666666666667
2019,Canada,"Flatbread and pita, 500 grams ",2.8433333333333333
2019,Canada,"Grapes, per kilogram",5.66
2019,Canada,"Ground beef, per kilogram",9.220833333333333
2019,Canada,"Iceberg lettuce, unit",2.3666666666666667
2019,Canada,"Infant formula, 900 grams ",29.3275
2019,Canada,"Ketchup, 1 litre",3.2583333333333333
2019,Canada,"Lemons, unit",0.8066666666666666
2019,Canada,"Limes, unit",0.5516666666666666
2019,Canada,"Margarine, 907 grams",4.3775
2019,Canada,"Mayonnaise, 890 millilitres ",4.3741666666666665
2019,Canada,"Meatless burgers, 226 grams",5.3975
2019,Canada,"Milk, 4 litres",5.2316666666666665
2019,Canada,"Onions, per kilogram",4.305
2019,Canada,"Orange juice, 2 litres",3.6675
2019,Canada,"Oranges, per kilogram",3.4066666666666667
2019,Canada,"Pasta sauce, 650 millilitres",2.1858333333333335
2019,Canada,"Peanuts, 450 grams",3.1975
2019,Canada,"Pears, per kilogram",4.174166666666667
2019,Canada,"Peppers, per kilogram",7.118333333333333
2019,Canada,"Pork loin cuts, per kilogram",8.178333333333333
2019,Canada,"Potatoes, per kilogram",4.008333333333334
2019,Canada,"Roasted or ground coffee, 340 grams",5.195833333333334
2019,Canada,"Salad dressing, 475 millilitres",2.4724999999999997
2019,Canada,"Salmon, per kilogram",24.11916666666667
2019,Canada,"Salsa, 418 millilitres",3.266666666666667
2019,Canada,"Shrimp, 300 grams",7.024166666666667
2019,Canada,"Squash, per kilogram",3.9375
2019,Canada,Tea (20 bags),3.4158333333333335
2019,Canada,"Tofu, 350 grams ",2.2275
2019,Canada,"Tomatoes, per kilogram",4.274166666666667
2019,Canada,"Vegetable oil, 3 litres",5.6325
2019,Canada,"Wheat flour, 2.5 kilograms",4.6258333333333335
2019,Canada,"White bread, 675 grams",2.8708333333333336
2019,Canada,"White rice, 2 kilograms",7.541666666666667
2019,Canada,"White sugar, 2 kilograms",2.1425
2019,Canada,"Wieners, 400 grams",3.215
2019,Canada,"Yogurt, 500 grams",2.6475
2020,Canada,"Almonds, 200 grams",5.1883333333333335
2020,Canada,"Apple juice, 2 litres",2.855833333333333
2020,Canada,"Apples, per kilogram",4.5
2020,Canada,"Avocado, unit",1.7774999999999999
2020,Canada,"Baby food, 128 millilitres",1.344166666666667
2020,Canada,"Bacon, 500 grams",5.861666666666667
2020,Canada,"Bananas, per kilogram",1.6058333333333332
2020,Canada,"Block cheese, 500 grams",6.0808333333333335
2020,Canada,"Broccoli, unit",2.485
2020,Canada,"Brown rice, 900 grams ",4.741666666666666
2020,Canada,"Butter, 454 grams",4.38
2020,Canada,"Cabbage, per kilogram",2.3000000000000003
2020,Canada,"Canned beans and lentils, 540 millilitres",1.2933333333333332
2020,Canada,"Canned soup, 284 millilitres",1.1424999999999998
2020,Canada,"Cantaloupe, unit",2.905
2020,Canada,"Celery, unit",2.5566666666666666
2020,Canada,"Cereal, 400 grams",3.2558333333333334
2020,Canada,"Chicken breasts, per kilogram",12.334999999999999
2020,Canada,"Cream, 1 litre",3.736666666666667
2020,Canada,"Cucumber, unit",1.5991666666666668
2020,Canada,"Dry or fresh pasta, 500 grams",2.5
2020,Canada,"Eggs, 1 dozen",3.7216666666666662
2020,Canada,"Flatbread and pita, 500 grams ",2.8833333333333333
2020,Canada,"Grapes, per kilogram",5.715
2020,Canada,"Ground beef, per kilogram",9.994166666666667
2020,Canada,"Iceberg lettuce, unit",2.3833333333333333
2020,Canada,"Infant formula, 900 grams ",29.555000000000003
2020,Canada,"Ketchup, 1 litre",3.2925
2020,Canada,"Lemons, unit",0.8250000000000001
2020,Canada,"Limes, unit",0.5641666666666666
2020,Canada,"Margarine, 907 grams",4.3875
2020,Canada,"Mayonnaise, 890 millilitres ",4.495833333333334
2020,Canada,"Meatless burgers, 226 grams",5.484166666666667
2020,Canada,"Milk, 4 litres",5.3425
2020,Canada,"Onions, per kilogram",4.2749999999999995
2020,Canada,"Orange juice, 2 litres",3.8066666666666666
2020,Canada,"Oranges, per kilogram",3.6875
2020,Canada,"Pasta sauce, 650 millilitres",2.3433333333333333
2020,Canada,"Peanuts, 450 grams",3.2675
2020,Canada,"Pears, per kilogram",4.5183333333333335
2020,Canada,"Peppers, per kilogram",7.2941666666666665
2020,Canada,"Pork loin cuts, per kilogram",8.505
2020,Canada,"Potatoes, per kilogram",4.120833333333334
2020,Canada,"Roasted or ground coffee, 340 grams",5.394166666666667
2020,Canada,"Salad dressing, 475 millilitres",2.580833333333333
2020,Canada,"Salmon, per kilogram",22.61
2020,Canada,"Salsa, 418 millilitres",3.4250000000000003
2020,Canada,"Shrimp, 300 grams",7.076666666666667
2020,Canada,"Squash, per kilogram",4.030833333333333
2020,Canada,Tea (20 bags),3.5941666666666667
2020,Canada,"Tofu, 350 grams ",2.335
2020,Canada,"Tomatoes, per kilogram",5.634166666666666
2020,Canada,"Vegetable oil, 3 litres",5.704999999999999
2020,Canada,"Wheat flour, 2.5 kilograms",4.84
2020,Canada,"White bread, 675 grams",2.970833333333333
2020,Canada,"White rice, 2 kilograms",8.2775
2020,Canada,"White sugar, 2 kilograms",2.0308333333333333
2020,Canada,"Wieners, 400 grams",3.5241666666666664
2020,Canada,"Yogurt, 500 grams",2.688333333333333
2021,Canada,"Almonds, 200 grams",5.1625000000000005
2021,Canada,"Apple juice, 2 litres",2.910833333333333
2021,Canada,"Apples, per kilogram",4.799166666666666
2021,Canada,"Avocado, unit",1.7033333333333334
2021,Canada,"Baby food, 128 millilitres",1.3533333333333335
2021,Canada,"Bacon, 500 grams",6.615833333333334
2021,Canada,"Bananas, per kilogram",1.6183333333333334
2021,Canada,"Block cheese, 500 grams",6.209166666666667
2021,Canada,"Broccoli, unit",2.5283333333333333
2021,Canada,"Brown rice, 900 grams ",4.935833333333333
2021,Canada,"Butter, 454 grams",4.755
2021,Canada,"Cabbage, per kilogram",2.2308333333333334
2021,Canada,"Canned beans and lentils, 540 millilitres",1.3091666666666668
2021,Canada,"Canned soup, 284 millilitres",1.0758333333333334
2021,Canada,"Cantaloupe, unit",3.2241666666666666
2021,Canada,"Celery, unit",2.5366666666666666
2021,Canada,"Cereal, 400 grams",3.3725
2021,Canada,"Chicken breasts, per kilogram",12.835833333333333
2021,Canada,"Cream, 1 litre",3.8641666666666663
2021,Canada,"Cucumber, unit",1.6224999999999998
2021,Canada,"Dry or fresh pasta, 500 grams",2.6033333333333335
2021,Canada,"Eggs, 1 dozen",4.0025
2021,Canada,"Flatbread and pita, 500 grams ",2.903333333333333
2021,Canada,"Grapes, per kilogram",6.0058333333333325
2021,Canada,"Ground beef, per kilogram",9.705833333333333
2021,Canada,"Iceberg lettuce, unit",2.356666666666667
2021,Canada,"Infant formula, 900 grams ",30.474166666666665
2021,Canada,"Ketchup, 1 litre",3.385
2021,Canada,"Lemons, unit",0.8541666666666666
2021,Canada,"Limes, unit",0.6224999999999999
2021,Canada,"Margarine, 907 grams",4.8325000000000005
2021,Canada,"Mayonnaise, 890 millilitres ",4.809166666666667
2021,Canada,"Meatless burgers, 226 grams",5.750833333333333
2021,Canada,"Milk, 4 litres",5.496666666666666
2021,Canada,"Onions, per kilogram",4.331666666666667
2021,Canada,"Orange juice, 2 litres",3.8858333333333337
2021,Canada,"Oranges, per kilogram",3.6908333333333334
2021,Canada,"Pasta sauce, 650 millilitres",2.445
2021,Canada,"Peanuts, 450 grams",3.200833333333333
2021,Canada,"Pears, per kilogram",4.576666666666667
2021,Canada,"Peppers, per kilogram",6.945
2021,Canada,"Pork loin cuts, per kilogram",8.799166666666666
2021,Canada,"Potatoes, per kilogram",4.2283333333333335
2021,Canada,"Roasted or ground coffee, 340 grams",5.482500000000001
2021,Canada,"Salad dressing, 475 millilitres",2.7475
2021,Canada,"Salmon, per kilogram",23.497500000000002
2021,Canada,"Salsa, 418 millilitres",3.470833333333333
2021,Canada,"Shrimp, 300 grams",7.299166666666667
2021,Canada,"Squash, per kilogram",3.8241666666666667
2021,Canada,Tea (20 bags),3.78
2021,Canada,"Tofu, 350 grams ",2.4491666666666667
2021,Canada,"Tomatoes, per kilogram",4.570833333333334
2021,Canada,"Vegetable oil, 3 litres",7.6475
2021,Canada,"Wheat flour, 2.5 kilograms",4.7700000000000005
2021,Canada,"White bread, 675 grams",3.0050000000000003
2021,Canada,"White rice, 2 kilograms",8.401666666666666
2021,Canada,"White sugar, 2 kilograms",2.215
2021,Canada,"Wieners, 400 grams",3.7433333333333336
2021,Canada,"Yogurt, 500 grams",2.7866666666666666
2022,Canada,"Almonds, 200 grams",5.251666666666667
2022,Canada,"Apple juice, 2 litres",3.2183333333333333
2022,Canada,"Apples, per kilogram",5.305
2022,Canada,"Avocado, unit",2.0608333333333335
2022,Canada,"Baby food, 128 millilitres",1.4108333333333334
2022,Canada,"Bacon, 500 grams",7.168333333333333
2022,Canada,"Bananas, per kilogram",1.6858333333333333
2022,Canada,"Block cheese, 500 grams",6.5874999999999995
2022,Canada,"Broccoli, unit",2.631666666666667
2022,Canada,"Brown rice, 900 grams ",5.529166666666666
2022,Canada,"Butter, 454 grams",5.488333333333333
2022,Canada,"Cabbage, per kilogram",2.4491666666666667
2022,Canada,"Canned beans and lentils, 540 millilitres",1.4783333333333335
2022,Canada,"Canned soup, 284 millilitres",1.3216666666666665
2022,Canada,"Cantaloupe, unit",3.7383333333333333
2022,Canada,"Celery, unit",2.9941666666666666
2022,Canada,"Cereal, 400 grams",3.9125
2022,Canada,"Chicken breasts, per kilogram",14.514166666666666
2022,Canada,"Cream, 1 litre",4.159166666666667
2022,Canada,"Cucumber, unit",1.5716666666666665
2022,Canada,"Dry or fresh pasta, 500 grams",3.169166666666667
2022,Canada,"Eggs, 1 dozen",4.289166666666667
2022,Canada,"Flatbread and pita, 500 grams ",3.3158333333333334
2022,Canada,"Grapes, per kilogram",6.675
2022,Canada,"Ground beef, per kilogram",10.545
2022,Canada,"Iceberg lettuce, unit",2.9633333333333334
2022,Canada,"Infant formula, 900 grams ",31.594166666666666
2022,Canada,"Ketchup, 1 litre",4.051666666666667
2022,Canada,"Lemons, unit",0.9116666666666666
2022,Canada,"Limes, unit",0.8025000000000001
2022,Canada,"Margarine, 907 grams",6.4125000000000005
2022,Canada,"Mayonnaise, 890 millilitres ",5.959166666666667
2022,Canada,"Meatless burgers, 226 grams",5.815833333333334
2022,Canada,"Milk, 4 litres",6.054166666666667
2022,Canada,"Onions, per kilogram",5.270833333333333
2022,Canada,"Orange juice, 2 litres",4.075
2022,Canada,"Oranges, per kilogram",4.191666666666666
2022,Canada,"Pasta sauce, 650 millilitres",2.75
2022,Canada,"Peanuts, 450 grams",3.3200000000000003
2022,Canada,"Pears, per kilogram",5.264166666666667
2022,Canada,"Peppers, per kilogram",7.3566666666666665
2022,Canada,"Pork loin cuts, per kilogram",8.794166666666667
2022,Canada,"Potatoes, per kilogram",4.575833333333333
2022,Canada,"Roasted or ground coffee, 340 grams",6.108333333333333
2022,Canada,"Salad dressing, 475 millilitres",3.2708333333333335
2022,Canada,"Salmon, per kilogram",26.37
2022,Canada,"Salsa, 418 millilitres",3.965
2022,Canada,"Shrimp, 300 grams",7.708333333333333
2022,Canada,"Squash, per kilogram",4.189166666666667
2022,Canada,Tea (20 bags),4.0408333333333335
2022,Canada,"Tofu, 350 grams ",2.705
2022,Canada,"Tomatoes, per kilogram",4.895833333333333
2022,Canada,"Vegetable oil, 3 litres",10.8775
2022,Canada,"Wheat flour, 2.5 kilograms",5.3741666666666665
2022,Canada,"White bread, 675 grams",3.4033333333333338
2022,Canada,"White rice, 2 kilograms",9.310833333333333
2022,Canada,"White sugar, 2 kilograms",2.5524999999999998
2022,Canada,"Wieners, 400 grams",3.9975
2022,Canada,"Yogurt, 500 grams",3.0075
2023,Canada,"Almonds, 200 grams",4.8425
2023,Canada,"Apple juice, 2 litres",3.715
2023,Canada,"Apples, per kilogram",5.560833333333334
2023,Canada,"Avocado, unit",1.9775
2023,Canada,"Baby food, 128 millilitres",1.6241666666666665
2023,Canada,"Bacon, 500 grams",6.7625
2023,Canada,"Bananas, per kilogram",1.6908333333333332
2023,Canada,"Block cheese, 500 grams",6.6866666666666665
2023,Canada,"Broccoli, unit",2.8058333333333336
2023,Canada,"Brown rice, 900 grams ",5.9558333333333335
2023,Canada,"Butter, 454 grams",6.054166666666667
2023,Canada,"Cabbage, per kilogram",2.6483333333333334
2023,Canada,"Canned beans and lentils, 540 millilitres",1.6475
2023,Canada,"Canned soup, 284 millilitres",1.4816666666666667
2023,Canada,"Cantaloupe, unit",3.5733333333333337
2023,Canada,"Celery, unit",3.515
2023,Canada,"Cereal, 400 grams",4.153333333333333
2023,Canada,"Chicken breasts, per kilogram",14.276666666666666
2023,Canada,"Cream, 1 litre",4.505
2023,Canada,"Cucumber, unit",1.7116666666666667
2023,Canada,"Dry or fresh pasta, 500 grams",3.4808333333333334
2023,Canada,"Eggs, 1 dozen",4.511666666666667
2023,Canada,"Flatbread and pita, 500 grams ",4.009166666666666
2023,Canada,"Grapes, per kilogram",7.725833333333333
2023,Canada,"Ground beef, per kilogram",11.275
2023,Canada,"Iceberg lettuce, unit",2.9858333333333333
2023,Canada,"Infant formula, 900 grams ",37.97083333333333
2023,Canada,"Ketchup, 1 litre",4.491666666666666
2023,Canada,"Lemons, unit",0.9166666666666666
2023,Canada,"Limes, unit",0.815
2023,Canada,"Margarine, 907 grams",7.391666666666667
2023,Canada,"Mayonnaise, 890 millilitres ",6.406666666666666
2023,Canada,"Meatless burgers, 226 grams",5.951666666666667
2023,Canada,"Milk, 4 litres",6.405
2023,Canada,"Onions, per kilogram",5.333333333333333
2023,Canada,"Orange juice, 2 litres",4.584166666666667
2023,Canada,"Oranges, per kilogram",4.263333333333333
2023,Canada,"Pasta sauce, 650 millilitres",3.1483333333333334
2023,Canada,"Peanuts, 450 grams",3.7266666666666666
2023,Canada,"Pears, per kilogram",5.44
2023,Canada,"Peppers, per kilogram",7.939166666666666
2023,Canada,"Pork loin cuts, per kilogram",8.9125
2023,Canada,"Potatoes, per kilogram",5.0216666666666665
2023,Canada,"Roasted or ground coffee, 340 grams",6.546666666666667
2023,Canada,"Salad dressing, 475 millilitres",3.4091666666666662
2023,Canada,"Salmon, per kilogram",26.825833333333335
2023,Canada,"Salsa, 418 millilitres",4.6466666666666665
2023,Canada,"Shrimp, 300 grams",7.799166666666667
2023,Canada,"Squash, per kilogram",4.496666666666667
2023,Canada,Tea (20 bags),4.390833333333333
2023,Canada,"Tofu, 350 grams ",2.721666666666667
2023,Canada,"Tomatoes, per kilogram",5.026666666666666
2023,Canada,"Vegetable oil, 3 litres",11.221666666666666
2023,Canada,"Wheat flour, 2.5 kilograms",5.666666666666667
2023,Canada,"White bread, 675 grams",3.5883333333333334
2023,Canada,"White rice, 2 kilograms",9.6725
2023,Canada,"White sugar, 2 kilograms",2.8083333333333336
2023,Canada,"Wieners, 400 grams",3.965
2023,Canada,"Yogurt, 500 grams",3.236666666666667
2024,Canada,"Almonds, 200 grams",4.53875
2024,Canada,"Apple juice, 2 litres",3.785
2024,Canada,"Apples, per kilogram",5.375
2024,Canada,"Avocado, unit",2.10875
2024,Canada,"Baby food, 128 millilitres",1.59
2024,Canada,"Bacon, 500 grams",6.41625
2024,Canada,"Bananas, per kilogram",1.64875
2024,Canada,"Block cheese, 500 grams",6.7625
2024,Canada,"Broccoli, unit",2.5525
2024,Canada,"Brown rice, 900 grams ",5.7775
2024,Canada,"Butter, 454 grams",5.92875
2024,Canada,"Cabbage, per kilogram",2.70875
2024,Canada,"Canned beans and lentils, 540 millilitres",1.64625
2024,Canada,"Canned soup, 284 millilitres",1.37
2024,Canada,"Cantaloupe, unit",3.1725
2024,Canada,"Celery, unit",3.0775
2024,Canada,"Cereal, 400 grams",4.185
2024,Canada,"Chicken breasts, per kilogram",13.2775
2024,Canada,"Cream, 1 litre",4.505
2024,Canada,"Cucumber, unit",1.5887499999999999
2024,Canada,"Dry or fresh pasta, 500 grams",3.1799999999999997
2024,Canada,"Eggs, 1 dozen",4.51
2024,Canada,"Flatbread and pita, 500 grams ",3.5949999999999998
2024,Canada,"Grapes, per kilogram",7.40625
2024,Canada,"Ground beef, per kilogram",12.175
2024,Canada,"Iceberg lettuce, unit",2.9225
2024,Canada,"Infant formula, 900 grams ",43.769999999999996
2024,Canada,"Ketchup, 1 litre",4.6875
2024,Canada,"Lemons, unit",0.9075
2024,Canada,"Limes, unit",0.78375
2024,Canada,"Margarine, 907 grams",7.32625
2024,Canada,"Mayonnaise, 890 millilitres ",6.2775
2024,Canada,"Meatless burgers, 226 grams",5.998749999999999
2024,Canada,"Milk, 4 litres",6.525
2024,Canada,"Onions, per kilogram",5.84375
2024,Canada,"Orange juice, 2 litres",5.4725
2024,Canada,"Oranges, per kilogram",3.80875
